sample_id,track_id,segment_frame_index,raw_frame_index,official_position_index,x_actual_mm,target_width_mm,primary_label_eligible,sem_mapping_id,sem_protocol_id,sem_source_path,sem_tile_id,central_mask_native_bounds,upstream_native_bounds,downstream_native_bounds,sem_input_available,sem_exclusion_reason,border_flag,tile_boundary_flag,context_clipped_flag,upstream_available,downstream_available,valid_pixel_fraction
T8_F096,8,96,433,96,39.3,0.73667,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F097,8,97,434,97,39.5,0.939752,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F098,8,98,435,98,39.7,0.764544,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,175:304,15:175,304:463,True,,False,False,False,True,True,1.0
T8_F099,8,99,436,99,39.9,0.907896,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,207:336,47:207,336:495,True,,False,False,False,True,True,1.0
T8_F100,8,100,437,100,40.1,0.9317880000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,239:368,79:239,368:527,True,,False,False,False,True,True,1.0
T8_F101,8,101,438,101,40.3,0.8680760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,271:400,111:271,400:560,True,,False,False,False,True,True,1.0
T8_F102,8,102,439,102,40.5,0.784454,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,303:432,144:303,432:592,True,,False,False,False,True,True,1.0
T8_F103,8,103,440,103,40.7,0.8680760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,335:464,176:335,464:624,True,,False,False,False,True,True,1.0
T8_F104,8,104,441,104,40.9,0.911878,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,367:496,208:367,496:656,True,,False,False,False,True,True,1.0
T8_F105,8,105,442,105,41.1,0.91586,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,399:528,240:399,528:688,True,,False,False,False,True,True,1.0
T8_F106,8,106,443,106,41.3,0.7446340000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,431:561,272:431,561:720,True,,False,False,False,True,True,1.0
T8_F107,8,107,444,107,41.5,0.653048,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,463:593,304:463,593:752,True,,False,False,False,True,True,1.0
T8_F108,8,108,445,108,41.7,0.832238,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,495:625,336:495,625:784,True,,False,False,False,True,True,1.0
T8_F109,8,109,446,109,41.9,0.688886,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,527:657,368:527,657:816,True,,False,False,False,True,True,1.0
T8_F110,8,110,447,110,42.1,0.724724,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,560:689,400:560,689:848,True,,False,False,False,True,True,1.0
T8_F111,8,111,448,111,42.3,0.7167600000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,592:721,432:592,721:880,True,,False,False,False,True,True,1.0
T8_F112,8,112,449,112,42.5,0.7486160000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,624:753,464:624,753:912,True,,False,False,False,True,True,1.0
T8_F113,8,113,450,113,42.7,0.911878,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,656:785,496:656,785:944,True,,False,False,False,True,True,1.0
T8_F114,8,114,451,114,42.9,0.907896,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,688:817,528:688,817:977,True,,False,False,False,True,True,1.0
T8_F115,8,115,452,115,43.1,0.649066,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,720:849,561:720,849:1009,True,,False,False,False,True,True,1.0
T8_F116,8,116,453,116,43.3,0.8003820000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F117,8,117,454,117,43.5,0.5773900000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F118,8,118,455,118,43.7,0.6849040000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F119,8,119,456,119,43.9,0.864094,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F120,8,120,457,120,44.1,0.708796,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F121,8,121,458,121,44.3,0.7406520000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F122,8,122,459,122,44.5,0.939752,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F123,8,123,460,123,44.7,0.943734,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,,,,,,False,official_position_outside_supported_full_sequence,False,True,True,False,False,0.0
T8_F124,8,124,461,124,44.9,0.7884360000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F125,8,125,462,125,45.1,0.87604,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F126,8,126,463,126,45.3,0.728706,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F127,8,127,464,127,45.5,0.8959500000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F128,8,128,465,128,45.7,0.7167600000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F129,8,129,466,129,45.9,0.832238,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F130,8,130,467,130,46.1,0.943734,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F131,8,131,468,131,46.3,0.91586,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,165:294,6:165,294:454,True,,False,False,False,True,True,1.0
T8_F132,8,132,469,132,46.5,0.8919680000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,197:326,38:197,326:486,True,,False,False,False,True,True,1.0
T8_F133,8,133,470,133,46.7,0.6530480000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,229:359,70:229,359:518,True,,False,False,False,True,True,1.0
T8_F134,8,134,471,134,46.9,0.8242740000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,261:391,102:261,391:550,True,,False,False,False,True,True,1.0
T8_F135,8,135,472,135,47.1,0.7525980000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,293:423,134:293,423:582,True,,False,False,False,True,True,1.0
T8_F136,8,136,473,136,47.3,0.939752,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,325:455,166:325,455:614,True,,False,False,False,True,True,1.0
T8_F137,8,137,474,137,47.5,0.8680760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,358:487,198:358,487:646,True,,False,False,False,True,True,1.0
T8_F138,8,138,475,138,47.7,0.6769400000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,390:519,230:390,519:678,True,,False,False,False,True,True,1.0
T8_F139,8,139,476,139,47.9,0.820292,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,422:551,262:422,551:710,True,,False,False,False,True,True,1.0
T8_F140,8,140,477,140,48.1,0.8720580000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,454:583,294:454,583:742,True,,False,False,False,True,True,1.0
T8_F141,8,141,478,141,48.3,0.65703,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,486:615,326:486,615:775,True,,False,False,False,True,True,1.0
T8_F142,8,142,479,142,48.5,0.8003820000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,518:647,359:518,647:807,True,,False,False,False,True,True,1.0
T8_F143,8,143,480,143,48.7,0.7167600000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,550:679,391:550,679:839,True,,False,False,False,True,True,1.0
T8_F144,8,144,481,144,48.9,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,582:711,423:582,711:871,True,,False,False,False,True,True,1.0
T8_F145,8,145,482,145,49.1,0.7964,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,614:743,455:614,743:903,True,,False,False,False,True,True,1.0
T8_F146,8,146,483,146,49.3,0.8003820000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,646:776,487:646,776:935,True,,False,False,False,True,True,1.0
T8_F147,8,147,484,147,49.5,0.35838,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,678:808,519:678,808:967,True,,False,False,False,True,True,1.0
T8_F148,8,148,485,148,49.7,0.911878,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,710:840,551:710,840:999,True,,False,False,False,True,True,1.0
T8_F149,8,149,486,149,49.9,0.6849040000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F150,8,150,487,150,50.1,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F151,8,151,488,151,50.3,0.645084,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F152,8,152,489,152,50.5,0.75658,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F153,8,153,490,153,50.7,0.661012,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F154,8,154,491,154,50.9,0.7725080000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F155,8,155,492,155,51.1,0.7565799999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F156,8,156,493,156,51.3,0.907896,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F157,8,157,494,157,51.5,0.8720580000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F158,8,158,495,158,51.7,0.884004,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F159,8,159,496,159,51.9,0.884004,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F160,8,160,497,160,52.1,0.903914,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,165:294,5:165,294:453,True,,False,False,False,True,True,1.0
T8_F161,8,161,498,161,52.3,0.8481660000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,197:326,37:197,326:485,True,,False,False,False,True,True,1.0
T8_F162,8,162,499,162,52.5,0.91586,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,229:358,69:229,358:518,True,,False,False,False,True,True,1.0
T8_F163,8,163,500,163,52.7,0.7247240000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,261:390,102:261,390:550,True,,False,False,False,True,True,1.0
T8_F164,8,164,501,164,52.9,0.7008320000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,293:422,134:293,422:582,True,,False,False,False,True,True,1.0
T8_F165,8,165,502,165,53.1,0.828256,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,325:454,166:325,454:614,True,,False,False,False,True,True,1.0
T8_F166,8,166,503,166,53.3,0.927806,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,357:486,198:357,486:646,True,,False,False,False,True,True,1.0
T8_F167,8,167,504,167,53.5,0.8601120000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,389:519,230:389,519:678,True,,False,False,False,True,True,1.0
T8_F168,8,168,505,168,53.7,0.513678,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,421:551,262:421,551:710,True,,False,False,False,True,True,1.0
T8_F169,8,169,506,169,53.9,0.7764900000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,453:583,294:453,583:742,True,,False,False,False,True,True,1.0
T8_F170,8,170,507,170,54.1,0.7725080000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,485:615,326:485,615:774,True,,False,False,False,True,True,1.0
T8_F171,8,171,508,171,54.3,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,518:647,358:518,647:806,True,,False,False,False,True,True,1.0
T8_F172,8,172,509,172,54.5,0.668976,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,550:679,390:550,679:838,True,,False,False,False,True,True,1.0
T8_F173,8,173,510,173,54.7,0.87604,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,582:711,422:582,711:870,True,,False,False,False,True,True,1.0
T8_F174,8,174,511,174,54.9,0.927806,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,614:743,454:614,743:902,True,,False,False,False,True,True,1.0
T8_F175,8,175,512,175,55.1,0.8561300000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,646:775,486:646,775:935,True,,False,False,False,True,True,1.0
T8_F176,8,176,513,176,55.3,0.820292,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,678:807,519:678,807:967,True,,False,False,False,True,True,1.0
T8_F177,8,177,514,177,55.5,0.903914,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,710:839,551:710,839:999,True,,False,False,False,True,True,1.0
T8_F178,8,178,515,178,55.7,0.7804719999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F179,8,179,516,179,55.9,0.8521480000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F180,8,180,517,180,56.1,0.832238,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F181,8,181,518,181,56.3,0.744634,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F182,8,182,519,182,56.5,0.680922,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F183,8,183,520,183,56.7,0.947716,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F184,8,184,521,184,56.9,0.872058,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_08.tif,8,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F185,8,185,522,185,57.1,0.907896,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F186,8,186,523,186,57.3,0.708796,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F187,8,187,524,187,57.5,0.75658,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F188,8,188,525,188,57.7,0.808346,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F189,8,189,526,189,57.9,0.89595,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
