sample_id,track_id,official_position_index,x_actual_mm,sem_source_path,sem_tile_id,sem_mosaic_coordinate_px,sem_local_coordinate_px,sem_cross_track_reference_px,along_track_axis,increasing_x_direction,sem_mapping_id,mapping_source,mapping_confidence,mapping_available,mapping_exclusion_reason,distance_to_image_border_px,distance_to_tile_boundary_px
T8_F090,8,90,38.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_11.tif,11,2902.9671210906176,932.0031997328601,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,90.99680026713986,90.99680026713986
T8_F091,8,91,38.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_11.tif,11,2935.044105854049,964.0801844962916,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,58.91981550370838,58.91981550370838
T8_F092,8,92,38.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,2967.121090617482,46.77333009592157,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,46.77333009592157,46.77333009592157
T8_F093,8,93,38.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,2999.198075380915,78.85031485935427,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,78.85031485935427,78.85031485935427
T8_F094,8,94,38.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3031.2750601443463,110.92729962278582,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,110.92729962278582,110.92729962278582
T8_F095,8,95,39.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3063.3520449077787,143.0042843862185,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,143.0042843862185,143.0042843862185
T8_F096,8,96,39.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3095.4290296712106,175.08126914965007,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,175.08126914965007,175.08126914965007
T8_F097,8,97,39.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3127.506014434643,207.15825391308275,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,207.15825391308275,207.15825391308275
T8_F098,8,98,39.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3159.582999198076,239.23523867651545,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,239.23523867651545,239.23523867651545
T8_F099,8,99,39.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3191.6599839615074,271.312223439947,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,271.312223439947,271.312223439947
T8_F100,8,100,40.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3223.73696872494,303.3892082033797,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,303.3892082033797,303.3892082033797
T8_F101,8,101,40.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3255.8139534883717,335.46619296681126,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,335.46619296681126,335.46619296681126
T8_F102,8,102,40.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3287.890938251804,367.54317773024394,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,367.54317773024394,367.54317773024394
T8_F103,8,103,40.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3319.967923015237,399.6201624936766,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,399.6201624936766,399.6201624936766
T8_F104,8,104,40.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3352.0449077786684,431.6971472571082,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,431.6971472571082,431.6971472571082
T8_F105,8,105,41.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3384.1218925421013,463.7741320205409,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,463.7741320205409,463.7741320205409
T8_F106,8,106,41.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3416.1988773055327,495.85111678397243,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,495.85111678397243,495.85111678397243
T8_F107,8,107,41.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3448.2758620689656,527.9281015474052,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,495.07189845259484,495.07189845259484
T8_F108,8,108,41.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3480.352846832398,560.0050863108378,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,462.9949136891622,462.9949136891622
T8_F109,8,109,41.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3512.42983159583,592.0820710742694,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,430.9179289257306,430.9179289257306
T8_F110,8,110,42.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3544.5068163592623,624.1590558377021,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,398.8409441622979,398.8409441622979
T8_F111,8,111,42.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3576.583801122694,656.2360406011336,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,366.7639593988664,366.7639593988664
T8_F112,8,112,42.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3608.6607858861266,688.3130253645663,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,334.68697463543367,334.68697463543367
T8_F113,8,113,42.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3640.7377706495595,720.390010127999,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,302.60998987200105,302.60998987200105
T8_F114,8,114,42.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3672.814755412991,752.4669948914305,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,270.53300510856945,270.53300510856945
T8_F115,8,115,43.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3704.891740176424,784.5439796548633,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,238.45602034513672,238.45602034513672
T8_F116,8,116,43.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3736.9687249398553,816.6209644182948,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,206.37903558170524,206.37903558170524
T8_F117,8,117,43.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3769.0457097032877,848.6979491817275,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,174.3020508182725,174.3020508182725
T8_F118,8,118,43.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3801.1226944667205,880.7749339451602,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,142.22506605483977,142.22506605483977
T8_F119,8,119,43.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3833.199679230152,912.8519187085917,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,110.14808129140829,110.14808129140829
T8_F120,8,120,44.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3865.276663993585,944.9289034720244,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,78.07109652797556,78.07109652797556
T8_F121,8,121,44.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3897.3536487570163,977.005888235456,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,45.99411176454396,45.99411176454396
T8_F122,8,122,44.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_10.tif,10,3929.430633520449,1009.0828729988887,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,13.91712700111134,13.91712700111134
T8_F123,8,123,44.7,,,3961.5076182838816,,,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,False,official_position_outside_supported_full_sequence,,
T8_F124,8,124,44.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,3993.584603047313,5.228673225928696,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,5.228673225928696,5.228673225928696
T8_F125,8,125,45.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4025.661587810746,37.305657989361386,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,37.305657989361386,37.305657989361386
T8_F126,8,126,45.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4057.7385725741774,69.38264275279295,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,69.38264275279295,69.38264275279295
T8_F127,8,127,45.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4089.8155573376102,101.45962751622564,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,101.45962751622564,101.45962751622564
T8_F128,8,128,45.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4121.892542101043,133.53661227965833,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,133.53661227965833,133.53661227965833
T8_F129,8,129,45.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4153.969526864475,165.61359704308987,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,165.61359704308987,165.61359704308987
T8_F130,8,130,46.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4186.046511627907,197.69058180652257,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,197.69058180652257,197.69058180652257
T8_F131,8,131,46.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4218.123496391338,229.7675665699541,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,229.7675665699541,229.7675665699541
T8_F132,8,132,46.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4250.200481154771,261.84455133338685,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,261.84455133338685,261.84455133338685
T8_F133,8,133,46.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4282.277465918204,293.9215360968195,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,293.9215360968195,293.9215360968195
T8_F134,8,134,46.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4314.354450681636,325.99852086025106,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,325.99852086025106,325.99852086025106
T8_F135,8,135,47.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4346.431435445068,358.07550562368374,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,358.07550562368374,358.07550562368374
T8_F136,8,136,47.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4378.5084202085,390.15249038711534,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,390.15249038711534,390.15249038711534
T8_F137,8,137,47.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4410.585404971933,422.229475150548,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,422.229475150548,422.229475150548
T8_F138,8,138,47.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4442.662389735366,454.3064599139807,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,454.3064599139807,454.3064599139807
T8_F139,8,139,47.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4474.739374498797,486.38344467741223,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,486.38344467741223,486.38344467741223
T8_F140,8,140,48.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4506.8163592622295,518.4604294408449,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,504.5395705591551,504.5395705591551
T8_F141,8,141,48.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4538.8933440256615,550.5374142042765,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,472.4625857957235,472.4625857957235
T8_F142,8,142,48.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4570.970328789093,582.6143989677092,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,440.38560103229077,440.38560103229077
T8_F143,8,143,48.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4603.047313552526,614.6913837311419,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,408.30861626885815,408.30861626885815
T8_F144,8,144,48.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_09.tif,9,4635.124298315958,646.7683684945735,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,376.23163150542655,376.23163150542655
