sample_id,track_id,segment_frame_index,raw_frame_index,x_actual_mm,official_position_index,height_window_available,height_estimator_id,height_estimator_config_hash,leveling_method_id,boundary_method_id,aggregation_half_width_mm,target_protocol_version,target_y_left_mm,target_y_right_mm,target_width_mm,target_center_mm,finite_boundary_prediction,estimator_exclusion_reason,primary_label_policy_id,primary_label_eligible,primary_label_exclusion_reason,sensitivity_local_valid_ge_0p50,sensitivity_side_support_ge_0p50,sensitivity_local_and_side_support_ge_0p50,human_reference_available,human_reference_source,human_measurability,human_width_mm,human_center_mm,frozen_v1_width_error_vs_human_mm,frozen_v1_center_error_vs_human_mm,local_height_valid_fraction,aggregation_valid_fraction,central_region_valid_fraction,left_substrate_valid_fraction,right_substrate_valid_fraction,left_boundary_distance_to_nearest_nan_mm,right_boundary_distance_to_nearest_nan_mm,aggregation_sensitivity_width_mm,aggregation_sensitivity_center_mm,maximum_method_disagreement_width_mm,maximum_method_disagreement_center_mm,width_neighbor_difference_mm,center_neighbor_difference_mm,apparent_cap_flag,distance_to_candidate_limit_mm,aggregation_width_sensitivity_mm,aggregation_center_sensitivity_mm,maximum_method_width_disagreement_mm,maximum_method_center_disagreement_mm
T8_F043,8,43,380,28.7,43,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6012820000000001,1.397682,0.7964,0.9994820000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9979166666666667,0.6826666666666666,1.0,0.9900990099009901,1.0,0.27077600000000007,1.0671760000000001,0.031856000000000106,0.011946000000000012,0.04380200000000012,0.009955000000000047,0.09556800000000004,0.035838000000000036,False,0.052317999999999865,0.031856000000000106,0.011946000000000012,0.04380200000000012,0.009955000000000047
T8_F044,8,44,381,28.9,44,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5256240000000001,1.397682,0.872058,0.9616530000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,True,quality_gate_batch1,measurable,1.07,1.0550000000000002,-0.19794200000000006,-0.09334700000000007,0.9666666666666667,0.6380416666666666,0.99581589958159,0.9603960396039604,0.9659090909090909,0.019910000000000094,0.40616399999999997,0.031855999999999995,0.023892000000000024,0.031855999999999995,0.023892000000000024,0.09357699999999997,0.05873449999999997,False,0.02562400000000009,0.031855999999999995,0.023892000000000024,0.031855999999999995,0.023892000000000024
T8_F045,8,45,382,29.1,45,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.661012,1.4215740000000001,0.7605620000000001,1.041293,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.99375,0.6563333333333333,1.0,0.9900990099009901,1.0,0.31856,1.0791220000000001,0.10751399999999989,0.04579299999999997,0.107514,0.049775000000000125,0.07764899999999991,0.05475249999999998,False,0.02842599999999984,0.10751399999999989,0.04579299999999997,0.107514,0.049775000000000125
T8_F046,8,46,383,29.3,46,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6092460000000001,1.41361,0.804364,1.011428,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9729166666666667,0.6778186274509804,1.0,0.9801980198019802,0.8863636363636364,0.15529800000000005,0.3225420000000001,0.011946000000000234,0.009955000000000158,0.015928000000000164,0.009955000000000158,0.06968499999999989,0.036833500000000075,False,0.03638999999999992,0.011946000000000234,0.009955000000000158,0.015928000000000164,0.009955000000000158
T8_F047,8,47,384,29.5,47,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.700832,1.409628,0.7087960000000001,1.0552300000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.975,0.60425,1.0,0.9207920792079208,0.9545454545454546,0.25484799999999996,0.26281200000000005,0.2389199999999999,0.07964000000000004,0.2389199999999999,0.07964000000000004,0.05574799999999991,0.037829,False,0.04037199999999985,0.2389199999999999,0.07964000000000004,0.2389199999999999,0.07964000000000004
T8_F048,8,48,385,29.7,48,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.724724,1.449448,0.724724,1.087086,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9979166666666667,0.6144166666666667,1.0,0.9900990099009901,1.0,0.6092460000000001,1.33397,0.16326200000000002,0.08163100000000001,0.16326200000000002,0.08163100000000001,0.017918999999999963,0.040815499999999894,False,0.0005519999999998859,0.16326200000000002,0.08163100000000001,0.16326200000000002,0.08163100000000001
T8_F049,8,49,386,29.9,49,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6649940000000001,1.409628,0.744634,1.037311,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9916666666666667,0.6255416666666667,1.0,0.9603960396039604,1.0,0.5335880000000001,1.278222,0.035838000000000036,0.019910000000000094,0.09158600000000006,0.019910000000000094,0.05176599999999998,0.02588299999999999,False,0.04037199999999985,0.035838000000000036,0.019910000000000094,0.09158600000000006,0.019910000000000094
T8_F050,8,50,387,30.1,50,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6211920000000001,1.449448,0.828256,1.03532,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9520833333333333,0.5973856209150327,1.0,0.9306930693069307,0.8636363636363636,0.31059600000000004,0.2349380000000001,0.08362200000000009,0.04181100000000004,0.08362200000000009,0.09357699999999991,0.04380200000000001,0.033847000000000016,False,0.0005519999999998859,0.08362200000000009,0.04181100000000004,0.08362200000000009,0.09357699999999991
T8_F051,8,51,388,30.3,51,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.553498,1.385736,0.832238,0.9696170000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9833333333333333,0.6055416666666666,1.0,0.9405940594059405,1.0,0.08362200000000003,0.9158600000000001,0.035838000000000036,0.02190100000000006,0.035837999999999925,0.02190100000000006,0.013936999999999977,0.05674349999999995,False,0.053498000000000046,0.035838000000000036,0.02190100000000006,0.035837999999999925,0.02190100000000006
T8_F052,8,52,389,30.5,52,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.613228,1.4215740000000001,0.8083460000000001,1.017401,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9875,0.6489583333333333,1.0,0.9405940594059405,1.0,0.23095599999999994,1.0393020000000002,0.09955000000000014,0.04579299999999997,0.031855999999999995,0.03384699999999996,0.04778399999999999,0.055747999999999964,False,0.02842599999999984,0.09955000000000014,0.04579299999999997,0.031855999999999995,0.03384699999999996
T8_F053,8,53,390,30.7,53,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.712778,1.449448,0.73667,1.081113,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.99375,0.6794583333333334,1.0,1.0,0.9659090909090909,1.0074460000000003,0.2707760000000001,0.183172,0.09158599999999995,0.183172,0.09158599999999995,0.08760400000000007,0.057738999999999985,False,0.0005519999999998859,0.183172,0.09158599999999995,0.183172,0.09158599999999995
T8_F054,8,54,391,30.9,54,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.8163100000000001,1.449448,0.633138,1.132879,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9666666666666667,0.6994281045751634,1.0,0.8613861386138614,0.9772727272727273,0.4220920000000001,0.3105960000000001,0.007963999999999971,0.003982000000000152,0.007963999999999971,0.003982000000000152,0.09955000000000003,0.027873999999999954,False,0.0005519999999998859,0.007963999999999971,0.003982000000000152,0.007963999999999971,0.003982000000000152
T8_F055,8,55,392,31.1,55,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.8601120000000001,1.397682,0.53757,1.128897,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9979166666666667,0.6422916666666667,1.0,1.0,0.9886363636363636,0.852148,0.314578,0.1274240000000001,0.057738999999999985,0.1592800000000002,0.05176599999999998,0.14932500000000004,0.03484249999999989,False,0.052317999999999865,0.1274240000000001,0.057738999999999985,0.1592800000000002,0.05176599999999998
T8_F056,8,56,393,31.3,56,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.692868,1.4335200000000001,0.7406520000000001,1.0631940000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9791666666666666,0.6162916666666667,1.0,0.9207920792079208,0.9886363636363636,0.211046,0.302632,0.075658,0.03782900000000011,0.075658,0.03782900000000011,0.12543300000000002,0.036833499999999963,False,0.016479999999999828,0.075658,0.03782900000000011,0.075658,0.03782900000000011
T8_F057,8,57,394,31.5,57,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.661012,1.449448,0.788436,1.0552300000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.975,0.5917916666666667,1.0,0.8811881188118812,1.0,0.215028,1.0034640000000001,0.05176599999999998,0.013937000000000088,0.05176599999999998,0.013937000000000088,0.057738999999999985,0.03285150000000009,False,0.0005519999999998859,0.05176599999999998,0.013937000000000088,0.05176599999999998,0.013937000000000088
T8_F058,8,58,395,31.7,58,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.569426,1.425556,0.8561300000000001,0.997491,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.95,0.628875,1.0,0.8910891089108911,0.8522727272727273,0.21104599999999996,0.27874,0.27475799999999995,0.1453430000000001,0.19909999999999994,0.107514,0.037829,0.048779499999999976,False,0.02444399999999991,0.27475799999999995,0.1453430000000001,0.19909999999999994,0.107514
T8_F059,8,59,396,31.9,59,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5335880000000001,1.3817540000000001,0.8481660000000001,0.9576710000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,True,quality_gate_batch1,measurable,1.01,1.0550000000000002,-0.16183399999999992,-0.097329,0.9833333333333333,0.6232843137254902,1.0,0.9207920792079208,1.0,0.16326200000000002,1.011428,0.011946000000000012,0.007964000000000082,0.00796399999999986,0.009955000000000158,0.085613,0.042806499999999914,False,0.03358800000000006,0.011946000000000012,0.007964000000000082,0.00796399999999986,0.009955000000000158
T8_F060,8,60,397,32.1,60,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.661012,1.3459160000000001,0.6849040000000001,1.0034640000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9916666666666667,0.63925,1.0,0.9702970297029703,1.0,0.262812,0.55748,0.06371199999999999,0.027873999999999954,0.06371199999999999,0.031855999999999884,0.14733400000000008,0.037829,False,0.10408399999999984,0.06371199999999999,0.027873999999999954,0.06371199999999999,0.031855999999999884
T8_F061,8,61,398,32.3,61,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.625174,1.4414840000000002,0.8163100000000002,1.0333290000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9875,0.6066666666666667,1.0,1.0,1.0,0.14335199999999998,0.9596620000000002,0.05176599999999998,0.0258830000000001,0.04778399999999983,0.057739000000000096,0.08362199999999997,0.049775000000000125,False,0.008515999999999746,0.05176599999999998,0.0258830000000001,0.04778399999999983,0.057739000000000096
T8_F062,8,62,399,32.5,62,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.53757,1.389718,0.852148,0.963644,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.99375,0.6460416666666666,1.0,1.0,0.9886363636363636,0.04380199999999995,0.30661400000000016,0.007964000000000082,0.001991000000000076,0.007964000000000082,0.003982000000000152,0.12344199999999994,0.10552300000000014,False,0.03756999999999999,0.007964000000000082,0.001991000000000076,0.007964000000000082,0.003982000000000152
T8_F063,8,63,400,32.7,63,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7844540000000001,1.425556,0.641102,1.105005,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9979166666666667,0.6822712418300654,1.0,1.0,1.0,0.7844540000000001,1.425556,0.007963999999999971,0.03981999999999997,0.007963999999999971,0.03981999999999997,0.20308200000000004,0.11946000000000001,False,0.02444399999999991,0.007963999999999971,0.03981999999999997,0.007963999999999971,0.03981999999999997
T8_F064,8,64,401,32.9,64,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5893360000000001,1.425556,0.83622,1.007446,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.99375,0.6342916666666667,1.0,1.0,1.0,0.09955000000000003,0.93577,0.027873999999999954,0.005973000000000006,0.0637120000000001,0.035838000000000036,0.11149599999999998,0.053757,False,0.02444399999999991,0.027873999999999954,0.005973000000000006,0.0637120000000001,0.035838000000000036
T8_F065,8,65,402,33.1,65,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.593318,1.401664,0.808346,0.997491,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9625,0.634625,1.0,0.8514851485148515,1.0,0.123442,0.9317880000000001,0.035837999999999925,0.04181099999999993,0.035837999999999925,0.04181099999999993,0.06570300000000001,0.014932500000000015,False,0.048335999999999935,0.035837999999999925,0.04181099999999993,0.035837999999999925,0.04181099999999993
T8_F066,8,66,403,33.3,66,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.521642,1.4335200000000001,0.9118780000000001,0.977581,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9458333333333333,0.607875,1.0,0.8613861386138614,0.9772727272727273,0.031855999999999995,0.22299200000000008,0.011946000000000123,0.003982000000000041,0.07963999999999993,0.035838000000000036,0.11746899999999999,0.028869500000000048,False,0.016479999999999828,0.011946000000000123,0.003982000000000041,0.07963999999999993,0.035838000000000036
T8_F067,8,67,404,33.5,67,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.625174,1.4056460000000002,0.7804720000000002,1.0154100000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9166666666666666,0.5860416666666667,1.0,0.900990099009901,0.7727272727272727,0.187154,0.3464339999999999,0.019909999999999872,0.011946000000000012,0.0438019999999999,0.02190099999999995,0.07565799999999989,0.035838000000000036,False,0.04435399999999978,0.019909999999999872,0.011946000000000012,0.0438019999999999,0.02190099999999995
T8_F068,8,68,405,33.7,68,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.649066,1.449448,0.800382,1.049257,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.95,0.5674836601307189,1.0,0.8118811881188119,1.0,0.151316,0.951698,0.05574800000000002,0.075658,0.05574800000000002,0.06769400000000003,0.011945999999999957,0.057738999999999985,False,0.0005519999999998859,0.05574800000000002,0.075658,0.05574800000000002,0.06769400000000003
T8_F069,8,69,406,33.9,69,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5654440000000001,1.3698080000000001,0.8043640000000001,0.9676260000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,1.0,0.6363333333333333,1.0,1.0,1.0,inf,inf,0.31855999999999995,0.11746900000000005,0.314578,0.151316,0.005973000000000062,0.06470750000000003,False,0.06544400000000006,0.31855999999999995,0.11746900000000005,0.314578,0.151316
T8_F070,8,70,407,34.1,70,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.61721,1.41361,0.7964,1.0154100000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9729166666666667,0.5869583333333334,1.0,0.8910891089108911,1.0,0.13140600000000002,0.927806,0.09158600000000006,0.02986500000000003,0.09158600000000006,0.049775000000000014,0.051766000000000034,0.04778399999999994,False,0.03638999999999992,0.09158600000000006,0.02986500000000003,0.09158600000000006,0.049775000000000014
T8_F071,8,71,408,34.3,71,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.712778,1.41361,0.700832,1.063194,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9958333333333333,0.6695,1.0,0.9900990099009901,0.9886363636363636,0.302632,0.29466800000000015,0.21104599999999996,0.10552299999999992,0.2150280000000001,0.10353199999999985,0.11149600000000004,0.05972999999999984,False,0.03638999999999992,0.21104599999999996,0.10552299999999992,0.2150280000000001,0.10353199999999985
T8_F072,8,72,409,34.5,72,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5773900000000001,1.4056460000000002,0.8282560000000001,0.9915180000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,1.0,0.6776143790849674,1.0,1.0,1.0,inf,inf,0.05176600000000009,0.001991000000000076,0.04778399999999994,0.003982000000000152,0.10950500000000013,0.06271649999999995,False,0.04435399999999978,0.05176600000000009,0.001991000000000076,0.04778399999999994,0.003982000000000152
T8_F073,8,73,410,34.7,73,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6769400000000001,1.41361,0.7366699999999999,1.0452750000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9854166666666667,0.631875,0.99581589958159,0.9702970297029703,0.9659090909090909,0.16724400000000006,0.27475800000000006,0.19511800000000012,0.08760400000000013,0.20706400000000014,0.06769400000000014,0.12543300000000013,0.0607255000000001,False,0.03638999999999992,0.19511800000000012,0.08760400000000013,0.20706400000000014,0.06769400000000014
